console,region,serial,title,languages
PSP,PAL,ULES-00496,Power Stone Collection,En
PSP,PAL,ULES-00358,PQ - Practical Intelligence Quotient,En
PSP,PAL,ULES-00806,Practical IQ - Test Your Intelligence,"En,Fr,De,It,Es"
PSP,PAL,NPEZ-00275,Prehistoric Isle,En
PSP,PAL,ULES-00223,Prince of Persia - Revelations,"En,Fr,De,It,Es"
PSP,PAL,ULES-00579,Prince of Persia - Rival Swords,"En,Fr,De,It,Es"
PSP,PAL,ULES-01409,Prince of Persia - The Forgotten Sands,"En,Fr,De,It,Es,Du"
PSP,PAL,ULES-01439,Prince of Persia - The Forgotten Sands,r
PSP,PAL,ULES-01278,Prinny - Can I Really Be the Hero?,"En,Fr"
PSP,PAL,NPEH-00101,"Prinny 2 - Dawn of Operation Panties, Dood!",En
PSP,PAL,ULES-01100,Pro Cycling Season 2007 - Le Tour de France,"En,Fr,It,Es,Du"
PSP,PAL,ULES-00849,Pro Cycling Season 2008 - Le Tour de France,"En,Fr,De,It,Es,Du"
PSP,PAL,ULES-01274,Pro Cycling Season 2009 - Le Tour de France,"En,Fr,De,It,Es"
PSP,PAL,ULES-01448,Pro Cycling Season 2010 - Le Tour de France,"En,Fr,De,It,Es,Nl,Du"
PSP,PAL,ULES-00160,Pro Evolution Soccer 5,"En,Fr,De,It,Es"
PSP,PAL,ULES-00476,Pro Evolution Soccer 6,"En,Fr,De,It,Es,Ja"
PSP,PAL,ULES-00880,Pro Evolution Soccer 2008,"En,Fr,De,It,Es,Pt"
PSP,PAL,ULES-01176,Pro Evolution Soccer 2009,"En,Fr,De,It,Es,Pt"
PSP,PAL,ULES-01353,Pro Evolution Soccer 2010,"En,Du,Ru,Sv"
PSP,PAL,ULES-01354,Pro Evolution Soccer 2010,"Fr,De,It,Es,Pt"
PSP,PAL,ULES-01467,Pro Evolution Soccer 2011,"En,Du,Ru,Sv"
PSP,PAL,ULES-01468,Pro Evolution Soccer 2011,"Fr,De"
PSP,PAL,ULES-01469,Pro Evolution Soccer 2011,"It,Gr"
PSP,PAL,ULES-01470,Pro Evolution Soccer 2011,"Pt,Es"
PSP,PAL,ULES-01540,Pro Evolution Soccer 2012,"En,Du,Ru,Sv,T"
PSP,PAL,ULES-01541,Pro Evolution Soccer 2012,"Fr,De"
PSP,PAL,ULES-01542,Pro Evolution Soccer 2012,"It,Gr,Pt,Es"
PSP,PAL,ULES-01575,Pro Evolution Soccer 2013,"En,Du,Ru,Sv,T"
PSP,PAL,ULES-01576,Pro Evolution Soccer 2013,"Fr,De"
PSP,PAL,ULES-01577,Pro Evolution Soccer 2013,"i,Gr"
PSP,PAL,ULES-01580,Pro Evolution Soccer 2013,"Pt,Es"
PSP,PAL,ULES-01595,Pro Evolution Soccer 2014,"En,Du,Ru,Sv,T"
PSP,PAL,ULES-01596,Pro Evolution Soccer 2014,"Fr,De"
PSP,PAL,ULES-01597,Pro Evolution Soccer 2014,"i,Gr"
PSP,PAL,ULES-01598,Pro Evolution Soccer 2014,"Pt,Es"
PSP,PAL,ULES-00387,Professor Sudoku,En
PSP,PAL,ULES-00388,Professor Sudoku,"En,Fr,De"
PSP,PAL,ULES-00389,Professor Sudoku,"En,It,Es"
PSP,PAL,ULES-00472,ProStroke Golf - World Tour 2007,"En,Fr,De,It,Es"
PSP,PAL,NPEZ-00276,Psycho Soldier,En
PSP,PAL,UCES-00019,Pursuit Force,"En,Fr,De,It,Es"
PSP,PAL,UCES-00694,Pursuit Force - Extreme Justice,"En,Fr,De,It,Es,Nl,Du,Pt,Nw,Sv"
PSP,PAL,UCES-00890,Pursuit Force - Extreme Justice,"En,Cz,Hu,Pl,Ru"
PSP,PAL,ULES-00294,Puyo Pop Fever,En
PSP,PAL,ULES-01356,Puzzle Chronicles,"En,Fr,De,It,Es"
PSP,PAL,ULES-00720,Puzzle Quest - Challenge of the Warlords,En
PSP,PAL,ULES-00909,Puzzle Quest - Challenge of the Warlords,"En,Fr,De,It,Es"
PSP,PAL,NPEZ-00001,Puzzle Scape,En
PSP,PAL,ULES-01066,Puzzler Collection,En
PSP,PAL,ULES-01175,Puzzler Collection,"Du,Fr,De,It,Es"
PSP,PAL,ULES-01121,R-Type Tactics,
PSP,PAL,ULES-00954,Rainbow Islands Evolution,
PSP,PAL,NPEZ-00388,Ramen Heaven,En
PSP,PAL,NPEX-00008,Rasmus Klump og den store labyrint,Nl
PSP,PAL,NPEZ-00386,Rasmus Klump redder kyllingerne,Nl
PSP,PAL,UCES-00420,Ratchet &amp; Clank - Size Matters,"En,Fr,De,It,Es,Nl,Du,Pt,Nw,Sv"
PSP,PAL,ULES-01219,Real Madrid - The Game,
PSP,PAL,NPEZ-00100,Red Bull X-Fighters,En
PSP,PAL,NPEZ-00213,Reef Aquarium,
PSP,PAL,ULES-00612,Reel Fishing - The Great Outdoors,En
PSP,PAL,ULES-00123,Rengoku - The Tower of Purgatory,
PSP,PAL,ULES-00437,Rengoku II - The Stairway to H.E.A.V.E.N.,
PSP,PAL,UCES-01184,Resistance - Retribution,
PSP,PAL,NPEZ-00141,Retro Cave Flyer,En
PSP,PAL,NPEZ-00373,Revoltin' Youth,En
PSP,PAL,ULES-00815,Ricky Ponting 2007 - Pressure Play,En
PSP,PAL,UCES-00002,Ridge Racer,
PSP,PAL,UCES-00422,Ridge Racer 2,
PSP,PAL,ULES-00818,Riviera - The Promised Land,
PSP,PAL,NPEZ-00156,Robin Hood - The Return of Richard,
PSP,PAL,ULES-01243,Rock Band Unplugged,
PSP,PAL,NPEH-00012,Rock Band Unplugged,
PSP,PAL,NPEZ-00043,Rocket Racing,En
PSP,PAL,NPEZ-00192,Rocks N' Rockets,En
PSP,PAL,ULES-00670,Rocky Balboa,
PSP,PAL,NPEZ-00411,Ronnie O'Sullivan's Snooker,
PSP,PAL,NPEZ-00036,Route 66,En
PSP,PAL,ULES-01283,Rugby League Challenge,En
PSP,PAL,NPEH-00023,Rugby League Challenge,En
PSP,PAL,NPEZ-00370,Rumble Trucks,En
PSP,PAL,NPEZ-00371,Run Ghost Run,
PSP,PAL,NPEZ-00278,S.A.R. - Search And Rescue,
PSP,PAL,NPEH-00051,Samurai Shodown,
PSP,PAL,ULES-01211,Samurai Shodown Anthology,
PSP,PAL,ULES-00297,Samurai Warriors - State of War,
PSP,PAL,ULES-00298,Samurai Warriors - State of War,
PSP,PAL,ULES-00299,Samurai Warriors - State of War,
PSP,PAL,NPEZ-00279,Sasuke vs. Commander,
PSP,PAL,NPEG-00019,Savage Moon - The Hera Campaign,
PSP,PAL,ULES-00800,SBK 07 - Superbike World Championship,
PSP,PAL,ULES-01063,SBK 08 - Superbike World Championship,
PSP,PAL,ULES-01247,SBK 09 - Superbike World Championship,
PSP,PAL,ULES-00545,Scarface - Money. Power. Respect.,
PSP,PAL,ULES-00546,Scarface - Money. Power. Respect,
PSP,PAL,ULES-00547,Scarface - Money. Power. Respect.,
PSP,PAL,ULES-00571,Scooby-Doo! Who's Watching Who?,
PSP,PAL,ULES-00572,Scooby-Doo! Who's Watching Who?,
PSP,PAL,ULES-00571,Scooby-Doo! Who's Watching Who?,
PSP,PAL,UCES-00942,Secret Agent Clank,"En,Fr,De,It,Es,Nl,Du,Fi,Pl,Nw,Sv"
PSP,PAL,ULES-00556,Sega Mega Drive Collection,
PSP,PAL,ULES-00910,Sega Rally,
PSP,PAL,ULES-00911,Sega Rally,
PSP,PAL,NPEZ-00210,Shapo,
PSP,PAL,ULES-01185,Shaun White Snowboarding,
PSP,PAL,NPEX-00004,Sheep Defense,
PSP,PAL,NPEZ-00311,SHIFT extended,"En,Fr,De,It,Es,Du"
PSP,PAL,NPEH-00069,Shin Megami Tensei - Persona,
PSP,PAL,ULES-01557,Shin Megami Tensei - Persona 2 - Innocent Sin,
PSP,PAL,ULES-01523,Shin Megami Tensei - Persona 3 - Portable,
PSP,PAL,UCES-00421,Shinobido - Tales of the Ninja,
PSP,PAL,NPEH-00090,Shock Troopers,
PSP,PAL,ULES-00688,Sid Meier's Pirates!,"En,Fr,De,It,Es"
PSP,PAL,ULES-00869,Silent Hill Origins,"En,Fr,De,It,Es"
PSP,PAL,ULES-01352,Silent Hill - Shattered Memories,"En,Fr,De,It,Es"
PSP,PAL,ULES-00808,Silverfall,"En,Fr,De,It,Es"
PSP,PAL,ULES-00957,Skate Park City,
PSP,PAL,NPEZ-00225,Sky Force,"En,Fr,De,It,Es,Pt"
PSP,PAL,UCES-00758,Smash Court Tennis 3,"En,Fr,De,It,Es,Ja"
PSP,PAL,NPEZ-00186,Snake Warriors - Training,
PSP,PAL,NPEZ-00163,Sneezies,
PSP,PAL,ULES-01105,SNK Arcade Classics Vol.1,
PSP,PAL,NPEZ-00346,Snowy - The Bear's Adventures,"En,Fr,De,It,Es,Ja,Ko,Ru"
PSP,PAL,NPEZ-00147,Soccer Bashi,
PSP,PAL,UCES-01242,SOCOM - Fireteam Bravo 3,"En,Fr,De,It,Es,Nl,Du,Fi,Pt,Pl,Nw,Sv,Ru"
PSP,PAL,UCES-00038,SOCOM - U.S. Navy SEALs Fireteam Bravo,"En,Fr,De,It,Es"
PSP,PAL,UCES-00543,SOCOM - U.S. Navy SEALs Fireteam Bravo 2,"En,Fr,De,It,Es"
PSP,PAL,UCES-00855,SOCOM - U.S. Navy SEALs Tactical Strike,"En,Fr,De,It,Es,Du,Ko"
PSP,PAL,NPEZ-00170,Solitaire,"En,Fr,De,It,Es,Du,Pt"
PSP,PAL,ULES-00622,Sonic Rivals,"En,Fr,De,It,Es"
PSP,PAL,ULES-00940,Sonic Rivals 2,"En,Fr,De,It,Es"
PSP,PAL,ULES-01298,Soul Calibur - Broken Destiny,"En,Fr,De,It,Es,Ru"
PSP,PAL,ULES-01078,Space Invaders Extreme,"En,Fr,De,It,Es,Ja"
PSP,PAL,ULES-00348,Space Invaders - Evolution,"En,Fr,De,It,Es,Du"
PSP,PAL,NPEZ-00120,Spaceball - Revolution,"En,Fr,De,It,Es"
PSP,PAL,NPEH-00105,Spectral Souls - Resurrection of the Ethereal Empire,
PSP,PAL,ULES-00757,Spectral vs Generation,
PSP,PAL,NPEZ-00390,Speedball 2 Evolution,
PSP,PAL,ULES-00022,Spider-Man 2,En
PSP,PAL,ULES-00023,Spider-Man 2,"Fr,De,It,Es"
PSP,PAL,ULES-00938,Spider-Man 3,"En,Fr,De,It,Es"
PSP,PAL,ULES-00899,Spider-Man - Friend or Foe,"En,It"
PSP,PAL,ULES-00900,Spider-Man - Friend or Foe,"Fr,Es"
PSP,PAL,ULES-00901,Spider-Man - Friend or Foe,De
PSP,PAL,ULES-01174,Spider-Man - Web of Shadows,"En,Fr,De,It,Es"
PSP,PAL,ULES-00693,Spinout,En
PSP,PAL,ULES-01402,Split/Second - Velocity,"En,Fr,De,It,Es,Fi,Ru"
PSP,PAL,ULES-00280,Spongebob SquarePants - The Yellow Avenger,"En,Fr,De,It,Es,Du"
PSP,PAL,ULES-01365,Spongebob SquarePants Truth or Square,"En,De,It,Du"
PSP,PAL,NPEZ-00107,Spot the Differences!,"En,Fr,It,Es"
PSP,PAL,ULES-00192,SSX - On Tour,"En,Fr,De"
PSP,PAL,NPEZ-00002,Stand O' Food,"En,Fr,De,It,Es,Ru"
PSP,PAL,NPEZ-00165,Star Hammer Tactics,En
PSP,PAL,ULES-01154,Star Ocean - First Departure,En
PSP,PAL,ULES-01187,Star Ocean - Second Evolution,En
PSP,PAL,ULES-00623,Star Trek - Tactical Assault,En
PSP,PAL,ULES-01214,Star Wars Battlefront - Elite Squadron,"En,Fr,De,It,Es"
PSP,PAL,ULES-00861,Star Wars Battlefront - Renegade Squadron,"En,Fr,De,It,Es"
PSP,PAL,ULES-00183,Star Wars Battlefront II,"En,Fr,De,It,Es"
PSP,PAL,ULES-00599,Star Wars - Lethal Alliance,"En,Fr,De,It,Es"
PSP,PAL,ULES-01284,Star Wars - The Clone Wars - Republic Heroes,"En,Fr,Es"
PSP,PAL,ULES-01285,Star Wars - The Clone Wars - Republic Heroes,"De,It"
PSP,PAL,ULES-00981,Star Wars - The Force Unleashed,"En,It,Es"
PSP,PAL,ULES-00982,Star Wars - The Force Unleashed,"Fr,De"
PSP,PAL,ULES-00776,State Shift,En
PSP,PAL,ULES-00739,Steel Horizon,"En,Fr,De,It,Es"
PSP,PAL,NPEZ-00154,Stellar Attack,En
PSP,PAL,NPEZ-00368,Stick Man Rescue,En
PSP,PAL,UCES-01320,Street Cricket Champions,En
PSP,PAL,UCES-01579,Street Cricket Champions 2,En
PSP,PAL,ULES-00235,Street Fighter Alpha 3 MAX,En
PSP,PAL,ULES-00276,Street Riders,"En,Fr,De,It,Es"
PSP,PAL,NPEZ-00282,Street Smart,En
PSP,PAL,ULES-00239,Street Supremacy,En
PSP,PAL,NPEZ-00027,Sudoku,"En,Fr,De,It,Es"
PSP,PAL,NPEZ-00106,Sudoku &amp; Kakuro - Welt Edition,De
PSP,PAL,ULES-00387,Sudoku Coach,En
PSP,PAL,ULES-01027,Super Collapse! 3,"En,Fr,De,It,Es"
PSP,PAL,ULES-00639,Super Fruitfall Deluxe,"En,Fr,De,It,Es"
PSP,PAL,NPEZ-00172,Super Fruitfall Deluxe,"En,Fr,De,It,Es"
PSP,PAL,ULES-01091,Super Hind,"En,Fr,De,It,Es,Fi"
PSP,PAL,ULES-00364,Super Monkey Ball Adventure,"En,Fr,De,It,Es"
PSP,PAL,ULES-00619,Super Pocket Tennis,En
PSP,PAL,NPEH-00058,Super Sidekicks,En
PSP,PAL,NPEG-00008,Super Stardust Portable,"En,Fr,De,It,Es,Ru"
PSP,PAL,NPEZ-00177,Supermarket Mania,"En,Fr,De,It,Es,Ru"
PSP,PAL,ULES-00816,Surf's Up,"En,Fr,Es"
PSP,PAL,ULES-00817,Surf's Up,"En,Fr,De,It,Es"
PSP,PAL,NPEZ-00179,Swap Zap,En
PSP,PAL,ULES-00927,SWAT - Target Liberty,En
PSP,PAL,NPEX-00014,Sweet Drop,En
PSP,PAL,NPEH-00144,Sweet Fuse - At Your Side,En
PSP,PAL,NPEX-00011,Sweet Reversi,En
PSP,PAL,NPEG-00004,Syphon Filter - Combat Ops,"En,Fr,De,It,Es,Pl,Ru"
PSP,PAL,UCES-00310,Syphon Filter -  Dark Mirror,"En,Fr,De,It,Es"
PSP,PAL,UCES-00710,Syphon Filter - Logan's Shadow,"En,Fr,De,It,Es,Pl,Ru"
PSP,PAL,NPEZ-00285,T.N.K. III,
PSP,PAL,ULES-01500,Tactics Ogre - Let Us Cling Together,
PSP,PAL,ULES-00473,Taito Legends - Power-Up,"En,Fr,De,It,Es"
PSP,PAL,ULES-00176,Tales of Eternia,
PSP,PAL,ULES-00837,Tales of the World - Radiant Mythology,
PSP,PAL,UCES-00254,TalkMan,"En,Fr,De,It,Es,Ja"
PSP,PAL,NPEZ-00126,Tehra - Dark Warrior,"En,Fr,De,It,Es"
PSP,PAL,ULES-01512,Tekken 6,"Fr,De,It,Es,Ru"
PSP,PAL,UCES-00356,Tekken - Dark Resurrection,"Fr,De,It,Es"
PSP,PAL,NPEZ-00112,Telegraph Crosswords,
PSP,PAL,NPEZ-00105,Telegraph - Sudoku &amp; Kakuro,
PSP,PAL,ULES-00983,Telly Addicts,
